"URI","Label","Definition","Notation","Status","AcceptedDate","skos:altLabel@bg","hasProtectionTarget","hasProtectionTarget","mandatoryUnit","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","skos:scopeNote","recommendedUnit","recommendedUnit","skos:altLabel","skos:relatedMatch","skos:relatedMatch","skos:altLabel@en","skos:altLabel@es"
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813","Total gaseous mercury (air+aerosol)","Hg0 + Hg-reactive - recommended unit: ng/m3","Hg0 + Hg-reactive","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Hg0 + Hg-reactive",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/482","o-Xylene (air)","o-C6H4-(CH3)2 - recommended unit: µg/m3","o-C6H4-(CH3)2","valid","2013-09-20",,,,,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/AIRTOXICA73022","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC855BTX","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC866","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955-600","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955-601","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SRI8610-C","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/airmoVOC_BTX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"o-C6H4-(CH3)2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4821","TCDD (air+aerosol)","TCDD - recommended unit: fg.m-3","TCDD","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"TCDD",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4822","CDD1N (air+aerosol)","CDD1N - recommended unit: fg.m-3","CDD1N","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDD1N",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4823","CDD4X (air+aerosol)","CDD4X - recommended unit: fg.m-3","CDD4X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDD4X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4824","CDD6X (air+aerosol)","CDD6X - recommended unit: fg.m-3","CDD6X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDD6X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4825","CDD9X (air+aerosol)","CDD9X - recommended unit: fg.m-3","CDD9X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDD9X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4826","CDD6P (air+aerosol)","CDD6P - recommended unit: fg.m-3","CDD6P","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDD6P",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4827","CDDO (air+aerosol)","CDDO - recommended unit: fg.m-3","CDDO","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDDO",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4841","CDF2T (air+aerosol)","CDF2T - recommended unit: fg.m-3","CDF2T","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDF2T",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4842","CDFDN (air+aerosol)","CDFDN - recommended unit: fg.m-3","CDFDN","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDFDN",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4843","CDF2N (air+aerosol)","CDF2N - recommended unit: fg.m-3","CDF2N","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDF2N",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4844","CDFDX (air+aerosol)","CDFDX - recommended unit: fg.m-3","CDFDX","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDFDX",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4845","CDF6X (air+aerosol)","CDF6X - recommended unit: fg.m-3","CDF6X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDF6X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4846","CDF9X (air+aerosol)","CDF9X - recommended unit: fg.m-3","CDF9X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDF9X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4847","CDF4X (air+aerosol)","CDF4X - recommended unit: fg.m-3","CDF4X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDF4X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4848","CDF6P (air+aerosol)","CDF6P - recommended unit: fg.m-3","CDF6P","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDF6P",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4849","CDF9P (air+aerosol)","CDF9P - recommended unit: fg.m-3","CDF9P","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDF9P",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/485","pentanal (air)","Valeraldehyde - recommended unit: µg/m3","Valeraldehyde","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Valeraldehyde",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4850","CDFO (air+aerosol)","CDFO - recommended unit: fg.m-3","CDFO","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDFO",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4851","CDFX1 (air+aerosol)","CDFX1 - recommended unit: fg.m-3","CDFX1","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDFX1",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4852","CDFP2 (air+aerosol)","CDFP2 - recommended unit: fg.m-3","CDFP2","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/fg.m-3",,"CDFP2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/486","n-Pentane (air)","H3C-(CH2)3-CH3 - recommended unit: µg/m3","H3C-(CH2)3-CH3","valid","2013-09-20",,,,,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H3C-(CH2)3-CH3","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/507",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4861","PFBA (air+aerosol)","PFBA - recommended unit: pg.m-3","PFBA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFBA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4862","PFPeA (air+aerosol)","PFPeA - recommended unit: pg.m-3","PFPeA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFPeA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4863","PFHxA (air+aerosol)","PFHxA - recommended unit: pg.m-3","PFHxA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFHxA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4864","PFHpA (air+aerosol)","PFHpA - recommended unit: pg.m-3","PFHpA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFHpA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4865","PFOA (air+aerosol)","PFOA - recommended unit: pg.m-3","PFOA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFOA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4866","c9 (air+aerosol)","PFNA - recommended unit: pg.m-3","PFNA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"c9",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4867","PFDA (air+aerosol)","PFDA - recommended unit: pg.m-3","PFDA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFDA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4868","PFUnDA (air+aerosol)","PFUnDA - recommended unit: pg.m-3","PFUnDA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFUnDA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/487","pentenes (air)","Pentenes - recommended unit: pptv","Pentenes","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Pentenes",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4871","PFBS (air+aerosol)","PFBS - recommended unit: pg.m-3","PFBS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFBS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4872","PFHxS (air+aerosol)","PFHxS - recommended unit: pg.m-3","PFHxS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFHxS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4873","PFOSA (air+aerosol)","PFOSA - recommended unit: pg.m-3","PFOSA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFOSA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4874","6:2-FTS (air+aerosol)","6:2-FTS - recommended unit: pg.m-3","6:2-FTS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"6:2-FTS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4875","PFOS (air+aerosol)","PFOS - recommended unit: pg.m-3","PFOS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFOS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4876","PFDS (air+aerosol)","PFDS - recommended unit: pg.m-3","PFDS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PFDS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/488","perylene (air+aerosol)","Perylene - recommended unit: ng/m3","Perylene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Perylene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/49","Vanadium (aerosol)","V - recommended unit: ng/m3","V","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"V",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4901","BDE47 (air+aerosol)","BDE47 - recommended unit: pg.m-3","BDE47","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BDE47",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4902","BDE85 (air+aerosol)","BDE85 - recommended unit: pg.m-3","BDE85","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BDE85",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4903","BDE99 (air+aerosol)","BDE99 - recommended unit: pg.m-3","BDE99","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BDE99",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4904","BDE100 (air+aerosol)","BDE100 - recommended unit: pg.m-3","BDE100","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BDE100",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4905","BDE153 (air+aerosol)","BDE153 - recommended unit: pg.m-3","BDE153","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BDE153",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4906","BDE154 (air+aerosol)","BDE154 - recommended unit: pg.m-3","BDE154","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BDE154",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4907","BDE209 (air+aerosol)","BDE209 - recommended unit: pg.m-3","BDE209","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BDE209",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4908","SCCP (air+aerosol)","SCCP - recommended unit: ng.m-3","SCCP","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"SCCP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4909","MCCP (air+aerosol)","MCCP - recommended unit: ng.m-3","MCCP","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"MCCP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/491","phenyletanone (air)","Acetophenone - recommended unit: µg/m3","Acetophenone","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Acetophenone",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4910","HBCD (air+aerosol)","HBCD - recommended unit: pg.m-3","HBCD","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"HBCD",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4911","HBB (air+aerosol)","HBB - recommended unit: pg.m-3","HBB","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"HBB",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4912","PBT (air+aerosol)","PBT - recommended unit: pg.m-3","PBT","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PBT",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4913","PBEB (air+aerosol)","PBEB - recommended unit: pg.m-3","PBEB","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PBEB",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4914","α-DBE-DBCH (air+aerosol)","α-DBE-DBCH - recommended unit: pg.m-3","α-DBE-DBCH","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"α-DBE-DBCH",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4915","β-DBE-DBCH (air+aerosol)","β-DBE-DBCH - recommended unit: pg.m-3","β-DBE-DBCH","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"β-DBE-DBCH",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4916","BEH-TEBP (air+aerosol)","BEH-TEBP - recommended unit: pg.m-3","BEH-TEBP","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BEH-TEBP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4917","BTBPT (air+aerosol)","BTBPT - recommended unit: pg.m-3","BTBPT","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"BTBPT",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4918","EH-TBB (air+aerosol)","EH-TBB - recommended unit: pg.m-3","EH-TBB","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"EH-TBB",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4919","Syn-DP (air+aerosol)","Syn-DP - recommended unit:","Syn-DP","valid","2018-12-13","Syn-DP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4920","Anti-DP (air+aerosol)","Anti-DP - recommended unit: pg.m-3","Anti-DP","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Anti-DP",,,,
